id	geometry
47	POLYGON((10.52684935 63.40679553,10.52719007 63.40701331,10.52729687 63.40648825,10.52741515 63.40625315,10.52729766 63.40619156,10.52734388 63.40614401,10.52727435 63.4061046,10.52729142 63.40607043,10.527235 63.40591612,10.52737576 63.40581101,10.52743475 63.4057802,10.52756001 63.40569956,10.52729349 63.40556677,10.52735626 63.40544408,10.52727798 63.40536651,10.52729752 63.40554853,10.52727027 63.40535514,10.52707139 63.40528392,10.52690426 63.40483792,10.52564222 63.40475531,10.52526572 63.40483334,10.52488922 63.40475965,10.52376044 63.4048897,10.52318635 63.4047971,10.52273179 63.40485288,10.52294182 63.40495359,10.52269993 63.40486856,10.52262936 63.40485266,10.52293686 63.40495254,10.52209324 63.40485894,10.52257185 63.40484563,10.52193124 63.40483159,10.52190962 63.40478149,10.52156886 63.40531761,10.52156886 63.40557466,10.5214627 63.40584637,10.5215872 63.40594693,10.52156886 63.40607799,10.52171089 63.40621198,10.5216034 63.40647497,10.52148834 63.40668176,10.52162964 63.40654224,10.52156886 63.40683017,10.52172888 63.40730277,10.52190022 63.4080053,10.5225157 63.40796426,10.52364045 63.4078578,10.52338524 63.40801878,10.52453959 63.40800572,10.52540972 63.40789829,10.52551069 63.40761676,10.52696114 63.40708245,10.52684935 63.40679553),(10.52164086 63.4067852,10.52162223 63.40683889,10.52163021 63.40685745,10.52177079 63.40692182,10.52188985 63.40680278,10.52164086 63.4067852))
48	POLYGON((10.4826232 63.3217898,10.4826038 63.32174077,10.48260351 63.32173749,10.48364455 63.32154977,10.4825942 63.3202684,10.48260782 63.31986403,10.48259822 63.31940538,10.48258241 63.3188793,10.48212659 63.31712788,10.48138457 63.31814205,10.48071928 63.31617194,10.48016348 63.31655266,10.47454385 63.31707494,10.47467911 63.31760236,10.47478209 63.31838724,10.47587459 63.32022113,10.47807262 63.32197672,10.47816921 63.32199904,10.47821805 63.32200371,10.47976441 63.32229068,10.48005564 63.32214651,10.48009225 63.32214935,10.4826232 63.3217898),(10.47594703 63.31898907,10.47575918 63.31901866,10.47586425 63.31926365,10.47581277 63.31926947,10.47566893 63.31944056,10.47567235 63.31950308,10.4757809 63.319601,10.4758547 63.31964493,10.47586959 63.31968346,10.47586344 63.31974815,10.47595579 63.31982923,10.47621927 63.31993298,10.47625794 63.3198103,10.47651155 63.31971695,10.47652837 63.31963398,10.47651291 63.31960234,10.47651367 63.31955734,10.4763592 63.31921534,10.47611288 63.31928331,10.47609662 63.31923738,10.47602679 63.31924527,10.47612341 63.31902945,10.47594703 63.31898907))
49	POLYGON((10.53278127 63.38622163,10.53115841 63.38592137,10.53055713 63.38885896,10.53088838 63.39013961,10.53102239 63.39088387,10.53124742 63.39104469,10.53130072 63.39141769,10.53101942 63.39138936,10.53111454 63.39170364,10.53092706 63.39218772,10.53104235 63.39229353,10.53166717 63.39291689,10.53076075 63.39310868,10.53103945 63.39345862,10.53230431 63.393428,10.53379518 63.39357868,10.5354533 63.39328745,10.5358711 63.39257626,10.53593707 63.39254509,10.53566651 63.39224826,10.53590578 63.39192973,10.5356282 63.39157369,10.53582121 63.39147355,10.53592307 63.39110437,10.53602808 63.39041907,10.53588233 63.3902013,10.53607313 63.3890556,10.53692509 63.38778709,10.53278127 63.38622163),(10.53208445 63.39074567,10.53199797 63.39095022,10.53199594 63.39097821,10.53200451 63.39099419,10.53201071 63.39100419,10.53200761 63.39101707,10.5319974 63.39106776,10.53207263 63.39109559,10.53216344 63.39111056,10.53239369 63.39109983,10.53261037 63.39106948,10.53256951 63.3909257,10.53263502 63.39076896,10.53243558 63.39069761,10.53208445 63.39074567))
50	POLYGON((10.54718242 63.28930064,10.54740181 63.2889507,10.54668677 63.28904111,10.54599194 63.28974081,10.54588844 63.28981145,10.54575659 63.28940188,10.54549833 63.28990788,10.54582727 63.292183,10.54625625 63.29110718,10.54887616 63.28949554,10.54718242 63.28930064),(10.54848718 63.28945845,10.54848529 63.28945931,10.54848145 63.28945844,10.54847955 63.28945927,10.54847656 63.28945941,10.5484646 63.28945829,10.54844688 63.28945941,10.54844227 63.28946402,10.54842208 63.28947362,10.54844899 63.28947388,10.54845428 63.28947671,10.54845428 63.28948407,10.54846735 63.28948803,10.54847755 63.2894992,10.54849795 63.28951032,10.54850869 63.28949803,10.54854585 63.28949888,10.54853389 63.28948283,10.54852718 63.28947241,10.54852438 63.28946744,10.54850854 63.2894645,10.54849328 63.28946274,10.54849518 63.28946202,10.5484906 63.28946193,10.54849187 63.28946094,10.54848876 63.28946182,10.54848773 63.2894612,10.54848718 63.28945845),(10.54596202 63.28987588,10.54594818 63.28987229,10.54591844 63.28986713,10.54580866 63.2898615,10.54580123 63.28988822,10.54582601 63.28991704,10.54581551 63.28995333,10.54584116 63.29000031,10.54594861 63.29002466,10.54608531 63.29001997,10.54604952 63.28993013,10.54607615 63.28991268,10.5460991 63.28988899,10.54601842 63.28987665,10.54600416 63.28987052,10.54597777 63.28987319,10.54596202 63.28987588))
51	POLYGON((10.46163875 63.39019348,10.46165133 63.39019201,10.4613727 63.3903468,10.46116545 63.39086113,10.46111379 63.39167323,10.46114157 63.39210097,10.46157617 63.39199508,10.46126351 63.3922316,10.46146582 63.39233974,10.46096665 63.39336143,10.46026682 63.39590396,10.46009211 63.39635312,10.45936822 63.39817425,10.46374341 63.39820157,10.46861332 63.39820155,10.47229641 63.39881679,10.47398955 63.39820154,10.47564342 63.39820154,10.47542984 63.39473597,10.47586618 63.39404749,10.47597972 63.39379127,10.475887 63.39348832,10.47610116 63.3933062,10.47593856 63.3932424,10.47597627 63.39309662,10.47590294 63.39314095,10.47589837 63.39292098,10.47586619 63.39298997,10.47582623 63.39286394,10.47578718 63.39267982,10.47585232 63.39224714,10.4758391 63.39160636,10.47417509 63.38652158,10.47015534 63.38694634,10.46620904 63.38706918,10.46220725 63.38789033,10.4615656 63.38973081,10.46163875 63.39019348),(10.46118447 63.39160984,10.46117683 63.39162146,10.46111893 63.39162348,10.46112021 63.39163161,10.46111981 63.39164546,10.46115183 63.39168276,10.46119945 63.39164041,10.46120228 63.39163649,10.46120846 63.39161696,10.46119848 63.39162013,10.46119105 63.39161223,10.46118447 63.39160984))
52	POLYGON((10.49351379 63.33164447,10.49322963 63.33167618,10.4929442 63.33167122,10.49328787 63.33154194,10.49296199 63.3314994,10.49287531 63.33167734,10.49281594 63.33135639,10.49257619 63.3314332,10.49279796 63.33173823,10.49283957 63.33172626,10.49286616 63.33179614,10.49286595 63.33183738,10.49269194 63.33186402,10.49290185 63.33186752,10.49295345 63.33200631,10.4929751 63.33208837,10.49288634 63.33199388,10.4924877 63.33225169,10.49466422 63.33424521,10.49435574 63.33474027,10.49405275 63.3337991,10.49441622 63.33504788,10.49475993 63.3355013,10.49478988 63.33556221,10.49497177 63.3354563,10.49481279 63.33558305,10.49525461 63.33548796,10.49495185 63.33591834,10.4954904 63.33547578,10.49609684 63.33548917,10.49602757 63.3361518,10.49650948 63.33602737,10.49604189 63.33630408,10.49708248 63.3364119,10.49729965 63.33638115,10.49814393 63.33622278,10.49751185 63.33648229,10.49827897 63.33616825,10.49817081 63.33520301,10.4981925 63.33497646,10.49827605 63.33547616,10.49842479 63.33464743,10.49648669 63.33464143,10.4981328 63.33354971,10.49727263 63.33361268,10.4984685 63.33259452,10.49611764 63.33255286,10.49624222 63.33193693,10.49577206 63.33199562,10.49624533 63.33163719,10.49470782 63.33163257,10.49447512 63.33143451,10.49370087 63.3316296,10.49354171 63.33170556,10.49351379 63.33164447))
53	POLYGON((10.3069554 63.37582221,10.30656885 63.37607338,10.30638292 63.37621589,10.30596931 63.37673718,10.30689377 63.37701971,10.30793913 63.37659775,10.30816596 63.37594468,10.30816282 63.3762194,10.30818314 63.37573934,10.3069554 63.37582221))
54	POLYGON((10.56678417 63.41498074,10.56449242 63.41467025,10.56472633 63.41537242,10.56265968 63.41521044,10.56410725 63.41942713,10.56254908 63.41644795,10.56372258 63.42003311,10.56965115 63.42079154,10.56808256 63.41989818,10.57026482 63.41764236,10.57015562 63.41715161,10.57019425 63.41736917,10.56981624 63.41681423,10.57006695 63.4159607,10.56678417 63.41498074),(10.56913942 63.41592979,10.56902414 63.41592929,10.56872203 63.41593431,10.56839871 63.41605008,10.56842935 63.41623399,10.56839292 63.41663633,10.56915523 63.41697762,10.56919184 63.41606465,10.56918898 63.41604379,10.56918948 63.41603517,10.56919027 63.41602391,10.56918845 63.41600386,10.56913942 63.41592979))
55	POLYGON((10.43983774 63.34111648,10.4383006 63.34046297,10.43970871 63.33879898,10.43747509 63.34039398,10.43777605 63.34201526,10.43738262 63.34165351,10.43772661 63.34214284,10.43753012 63.34226363,10.43749061 63.34238539,10.43836479 63.34234624,10.43830109 63.3425375,10.43962702 63.3424565,10.43940353 63.34247049,10.44002992 63.34247346,10.44066662 63.34239483,10.44170309 63.34213119,10.44130459 63.34112244,10.43983774 63.34111648),(10.43802259 63.34103506,10.43769208 63.34104654,10.437725 63.34113088,10.43766462 63.3411506,10.43766181 63.34121616,10.43766782 63.34124803,10.43768993 63.3412819,10.43771577 63.3412921,10.43777398 63.34128947,10.43779175 63.34129048,10.43781086 63.34129117,10.43783507 63.34129206,10.43785768 63.34128989,10.43795412 63.3412804,10.43793656 63.34125681,10.43794921 63.34123241,10.43802169 63.34124864,10.4380476 63.34113409,10.4380493 63.34111598,10.43802259 63.34103506),(10.44132952 63.34163168,10.44133627 63.34163057,10.44132721 63.34162953,10.44132465 63.34162808,10.44133051 63.34163338,10.4413178 63.34163084,10.44132216 63.34163242,10.44133097 63.34163374,10.44132492 63.34163594,10.44132984 63.34164185,10.44133138 63.34164253,10.44132611 63.341648,10.44132855 63.34165482,10.44133014 63.34165655,10.44133698 63.34166257,10.44133396 63.34166296,10.44134807 63.34166599,10.44133186 63.34164977,10.44133888 63.34165491,10.44137695 63.34164478,10.44140214 63.341639,10.44139709 63.34163317,10.44135957 63.34163776,10.44133636 63.34163326,10.44132952 63.34163168),(10.44044284 63.34221617,10.44044168 63.34221647,10.44044012 63.34221663,10.4404377 63.34221635,10.44043352 63.34221607,10.44042999 63.34221626,10.4404118 63.34221643,10.44026799 63.34222412,10.44027095 63.3422371,10.44024856 63.34227911,10.44027001 63.34230505,10.44025155 63.34237321,10.44029487 63.34242264,10.44041419 63.34238956,10.44050643 63.34236896,10.4405437 63.34236162,10.44057532 63.34230275,10.44057309 63.34226863,10.44058641 63.34226261,10.44059096 63.34224277,10.44059592 63.34221926,10.44047183 63.34221567,10.44045563 63.3422159,10.44044904 63.34221615,10.44044691 63.34221603,10.44044487 63.34221625,10.44044426 63.34221612,10.44044284 63.34221617),(10.43856368 63.34062821,10.43841443 63.34070916,10.43840825 63.34082489,10.43841765 63.34086914,10.43842651 63.34088732,10.43841777 63.34089681,10.43842089 63.34090831,10.43843141 63.34091851,10.43842505 63.34093315,10.43842583 63.34093982,10.43842178 63.34096342,10.43841998 63.34098785,10.43845408 63.34106636,10.43854706 63.34107685,10.43858737 63.34108623,10.43862521 63.34101278,10.4386306 63.34097315,10.43863797 63.34094849,10.43863816 63.34093259,10.43863295 63.34092235,10.4386334 63.3409201,10.4386327 63.34091892,10.43863692 63.34090684,10.43863761 63.34089478,10.43863816 63.34088296,10.43863816 63.34086059,10.43863668 63.3408127,10.43863354 63.34061701,10.43856368 63.34062821),(10.44034385 63.34183621,10.44026085 63.34192289,10.44024923 63.34192637,10.44025656 63.34192557,10.44025969 63.34193636,10.44025428 63.34194307,10.44024645 63.34194679,10.44025155 63.34194556,10.44025107 63.34195293,10.44022375 63.34203688,10.44021909 63.34187511,10.44029353 63.34182248,10.44034385 63.34183621))
56	POLYGON((10.32086939 63.30133656,10.32100275 63.30143103,10.32059119 63.30132854,10.32069576 63.30135416,10.32048911 63.30124151,10.32045954 63.30134612,10.3199579 63.30111682,10.31910208 63.3016373,10.31908574 63.30172963,10.31889963 63.30162839,10.3185002 63.30179122,10.31856756 63.3018763,10.31851013 63.30197021,10.31859069 63.30201978,10.31827072 63.30202133,10.31855003 63.30209654,10.31808903 63.30234981,10.31801048 63.30239567,10.31824 63.30237459,10.31796405 63.30251064,10.31837036 63.30249834,10.31842515 63.30255805,10.31898629 63.30273399,10.31803971 63.30397677,10.3192594 63.30309926,10.31745448 63.3045877,10.31737686 63.30537719,10.31776877 63.30537033,10.31777865 63.30631828,10.31816644 63.30615309,10.31796103 63.30650897,10.31774549 63.30671292,10.31783238 63.30691272,10.31762135 63.30697602,10.31770272 63.30711583,10.31865324 63.30701278,10.32009713 63.30702952,10.32088271 63.30810287,10.32105882 63.30841561,10.32090884 63.3084181,10.32133521 63.30851331,10.32251607 63.30840357,10.32281202 63.3083115,10.32281751 63.30829189,10.32250691 63.30838175,10.32284875 63.3082633,10.32209987 63.30793082,10.32213993 63.30762057,10.32416928 63.30789787,10.32391186 63.30695852,10.32394466 63.3066721,10.32367268 63.30657723,10.32382952 63.3061166,10.32400438 63.30655337,10.3241146 63.30592965,10.32416614 63.30592499,10.32417381 63.30618912,10.32417158 63.30588532,10.32421547 63.30581214,10.32418001 63.30578497,10.32419955 63.30571817,10.324192 63.30570107,10.32419112 63.3056964,10.3241878 63.30568867,10.32416648 63.30568202,10.32414772 63.3056671,10.32414494 63.30565783,10.32417832 63.30563002,10.32419068 63.30562416,10.32415059 63.30556647,10.32398663 63.30459809,10.32272617 63.30223369,10.32264569 63.30155133,10.32086939 63.30133656),(10.31863535 63.30442515,10.3182407 63.30599379,10.31853413 63.30601097,10.31863535 63.30442515),(10.31983878 63.30217076,10.31934428 63.30196767,10.31919151 63.30254202,10.31928261 63.30265839,10.31956023 63.30264909,10.32045025 63.30242189,10.32033549 63.30237476,10.32041409 63.3023659,10.32044273 63.30233133,10.32043935 63.30231367,10.32059907 63.30222976,10.32060236 63.30221397,10.32059438 63.30214161,10.32026614 63.30216777,10.32028561 63.30210152,10.31983878 63.30217076))
57	POLYGON((10.66418888 63.36143327,10.6685488 63.36202007,10.67220319 63.36262944,10.67213086 63.36179025,10.67204092 63.36195374,10.67156375 63.36142928,10.67138592 63.36142036,10.67118665 63.3610941,10.67102838 63.36099445,10.66418888 63.36143327))
58	POLYGON((10.54906125 63.40165516,10.54856293 63.40195885,10.5486126 63.40167761,10.54841629 63.40228549,10.54769482 63.40245661,10.54755077 63.40278065,10.54815489 63.40317989,10.54922643 63.40278236,10.54821784 63.40334876,10.54991855 63.40293913,10.54991023 63.40200303,10.54991772 63.40193598,10.54997093 63.40174839,10.55001452 63.40187428,10.55006021 63.40167807,10.54965347 63.40164094,10.54946893 63.40163143,10.54906125 63.40165516),(10.54806775 63.40306168,10.54805515 63.40306298,10.5480523 63.40306528,10.54802957 63.40306623,10.54804675 63.40308921,10.54805491 63.40309635,10.54806304 63.4031028,10.54807644 63.40311246,10.54814321 63.40312714,10.54818048 63.40310459,10.54835261 63.40305048,10.54818099 63.40306138,10.54815347 63.4030514,10.5481025 63.40304816,10.54806775 63.40306168))
59	POLYGON((10.5371223 63.36424093,10.53878431 63.36613868,10.53821514 63.3666413,10.5389819 63.36674823,10.53869283 63.36726341,10.54207941 63.36874266,10.54233152 63.36615713,10.54162288 63.36843275,10.54034515 63.36334848,10.5371223 63.36424093),(10.53837784 63.36397601,10.53831524 63.36407133,10.53830141 63.36413364,10.53831619 63.36419448,10.53832325 63.36422072,10.53832853 63.3642337,10.53831422 63.36424376,10.53830483 63.3642536,10.53829516 63.36426888,10.53829155 63.36427647,10.53830632 63.36428621,10.53829975 63.36430947,10.53829673 63.36433702,10.53830162 63.36438074,10.53835867 63.36439967,10.53844751 63.36441315,10.53853179 63.36441118,10.53863637 63.36441337,10.5387166 63.36439818,10.53883963 63.36439906,10.53902158 63.36438945,10.53900013 63.3643045,10.53903813 63.36422465,10.53903813 63.36417549,10.53903813 63.36408485,10.53903706 63.36402086,10.53903813 63.3638642,10.53880951 63.36379249,10.53855429 63.36389891,10.53837784 63.36397601))
60	POLYGON((10.4478292 63.41290559,10.44667411 63.41400571,10.44778516 63.41664185,10.44825522 63.41711568,10.45362927 63.41847471,10.45354237 63.41801896,10.45343898 63.41794272,10.45342687 63.41785667,10.45338674 63.41778023,10.45363783 63.41688131,10.4478292 63.41290559),(10.45159179 63.4155504,10.45154186 63.41554912,10.45149438 63.41557557,10.45146601 63.41566931,10.45147158 63.41566708,10.45116914 63.41587233,10.45179186 63.41579843,10.45159304 63.41561843,10.45163046 63.41560344,10.451605 63.41556612,10.4515994 63.41556179,10.45159179 63.4155504))
61	POLYGON((10.51849991 63.38924264,10.51814811 63.38923007,10.5197261 63.3907431,10.51246528 63.39235225,10.5200499 63.39122931,10.51967315 63.39245304,10.52081813 63.39129638,10.52017161 63.39107472,10.52060717 63.39081264,10.52066424 63.39053033,10.52078716 63.3894196,10.51883189 63.38923138,10.51849991 63.38924264))
62	POLYGON((10.36297044 63.29164327,10.36288044 63.29186018,10.37029828 63.29347505,10.37060199 63.29305732,10.3702853 63.29279878,10.37019651 63.29277033,10.37023147 63.29277865,10.37021048 63.29270058,10.3699075 63.29274128,10.36297044 63.29164327),(10.36762831 63.29268836,10.36761301 63.29270559,10.36756435 63.29269538,10.36754686 63.29271024,10.36755091 63.29271768,10.36749812 63.29272939,10.36755017 63.29274274,10.36758522 63.29274836,10.36759129 63.29275107,10.36759403 63.29276099,10.3676213 63.29275873,10.36763594 63.29276522,10.3676354 63.29274384,10.36763767 63.29274226,10.36763488 63.29273937,10.36763642 63.29273892,10.36763601 63.29273811,10.36763638 63.29273728,10.36763488 63.29273683,10.36763715 63.29273563,10.3676393 63.29273131,10.36764066 63.29272317,10.36762831 63.29268836))
63	POLYGON((10.53455055 63.36218404,10.53298725 63.36309508,10.53296362 63.36331466,10.53429075 63.37030069,10.53857215 63.36679671,10.53789671 63.36263108,10.53553328 63.3621883,10.53455055 63.36218404),(10.53704036 63.3662845,10.53703616 63.36663563,10.53703539 63.36664155,10.53703368 63.36664365,10.53703331 63.36664632,10.53703497 63.3666489,10.53703311 63.36666277,10.53713433 63.36680407,10.53739743 63.36683425,10.53768731 63.36681515,10.53799603 63.36687175,10.53824614 63.36685648,10.53841376 63.36687725,10.53848845 63.36682611,10.53854449 63.36678172,10.53854201 63.3667534,10.53854038 63.36674363,10.53853599 63.36673524,10.5385327 63.36673086,10.5385293 63.36672835,10.53852327 63.36672506,10.53852037 63.36671684,10.53852311 63.36662535,10.53809612 63.36614286,10.53744205 63.3660903,10.53744712 63.36625699,10.53704036 63.3662845))
64	POLYGON((10.61970035 63.42271773,10.61969551 63.42365746,10.61991775 63.4237058,10.62080389 63.42310452,10.6202889 63.42397821,10.62157708 63.42490894,10.6197399 63.42803659,10.61967748 63.42807074,10.62012775 63.42817709,10.61981759 63.42815843,10.62001112 63.42829684,10.62010017 63.42833433,10.62022499 63.42834378,10.62030681 63.42837988,10.62034844 63.42839005,10.62042268 63.42838178,10.62041087 63.4283788,10.62050586 63.42838918,10.62053496 63.42837998,10.62091462 63.42797799,10.62062475 63.42838649,10.62135409 63.4277631,10.62343992 63.42878937,10.62585152 63.42870805,10.63090006 63.42462512,10.62117172 63.42224986,10.6206674 63.42205978,10.61970035 63.42271773),(10.62545956 63.42548979,10.62545757 63.42564021,10.62545787 63.42564636,10.62545739 63.4256488,10.62545656 63.42564924,10.62545627 63.42565112,10.62545443 63.425652,10.62545584 63.42565362,10.62545536 63.42565433,10.62545711 63.42565528,10.62545893 63.42565548,10.6254571 63.42565785,10.62545563 63.42566276,10.62545511 63.4256705,10.62545453 63.42570628,10.62551987 63.42580278,10.62557694 63.42579523,10.62557294 63.42580466,10.62571812 63.42581316,10.62585134 63.42583222,10.62591539 63.42581947,10.62608599 63.42581435,10.62610366 63.42581288,10.62631662 63.42582229,10.62649761 63.42570388,10.62639042 63.42565692,10.62647475 63.42553463,10.62653565 63.42535102,10.62652496 63.42519096,10.62658025 63.42500896,10.6266489 63.42434384,10.62599212 63.4243536,10.62588088 63.42459092,10.6258768 63.42458503,10.62580836 63.42474564,10.62577135 63.42482459,10.62575643 63.42482784,10.62574409 63.42485491,10.6257129 63.42487723,10.62571125 63.42489897,10.62572842 63.42491618,10.62545956 63.42548979))
65	POLYGON((10.47354971 63.30565827,10.47425683 63.3056833,10.47467035 63.306006,10.47517852 63.30603655,10.47526673 63.30631608,10.4757082 63.3060117,10.47641422 63.30633475,10.47703642 63.30590748,10.47816142 63.3059119,10.48152893 63.30400404,10.48158118 63.30389876,10.48160704 63.30386589,10.48155377 63.3037884,10.48158355 63.303116,10.47548931 63.2979881,10.47319536 63.30361059,10.47354971 63.30565827),(10.47793039 63.30043788,10.47782247 63.30046251,10.47784081 63.30043482,10.47776451 63.30046544,10.47777983 63.30043342,10.47769095 63.30040744,10.47768741 63.30040438,10.47766189 63.30045061,10.47766352 63.30040388,10.47763367 63.3004525,10.47760567 63.30052859,10.47765861 63.30056831,10.47759428 63.30054928,10.47759908 63.30063451,10.47774247 63.3006313,10.47774536 63.30063609,10.47783473 63.30062951,10.47775267 63.30064088,10.4778905 63.30064473,10.4778194 63.30067418,10.47791057 63.3006489,10.47793035 63.30062744,10.47786391 63.30062907,10.47793171 63.30056635,10.47792137 63.30052505,10.47791253 63.30051775,10.47794004 63.30051238,10.47793825 63.30050335,10.47792185 63.30048989,10.47793604 63.30046132,10.47793039 63.30043788))
66	POLYGON((10.31581138 63.3330349,10.30960041 63.3399603,10.30938362 63.33818838,10.30838465 63.34076754,10.31713568 63.3421615,10.32231979 63.34430105,10.32318896 63.34079766,10.32287562 63.33724169,10.32376068 63.33863123,10.3238172 63.33633292,10.32335697 63.3329718,10.31581138 63.3330349))
67	POLYGON((10.31611554 63.35504231,10.31611295 63.35504266,10.31611155 63.35504252,10.31572098 63.35510132,10.31468524 63.35551179,10.31464087 63.35676902,10.31722879 63.35670499,10.31828901 63.35613357,10.31738484 63.35512459,10.31611935 63.35504273,10.31611709 63.35504238,10.31611554 63.35504231),(10.31615644 63.35510352,10.31601397 63.35508727,10.31608861 63.35511971,10.31597069 63.35517756,10.31596048 63.35523824,10.31591371 63.35528872,10.31598994 63.35533201,10.31587953 63.35541011,10.31590992 63.35548769,10.31590496 63.35549366,10.31595425 63.35552557,10.31598127 63.35554837,10.31595486 63.3555779,10.31595062 63.35558449,10.31597007 63.35569784,10.31598904 63.35570966,10.31596815 63.3557265,10.31596962 63.3557418,10.31602186 63.35574474,10.31604046 63.3557531,10.31604723 63.35575222,10.31606854 63.35575737,10.31608396 63.3557559,10.31609187 63.35574936,10.31613123 63.35575514,10.31614952 63.35574389,10.31615188 63.35573729,10.31619165 63.35572401,10.31612039 63.35567787,10.316116 63.35566977,10.31610475 63.35563072,10.31611504 63.35561353,10.31609801 63.35555392,10.31609285 63.35554746,10.31605578 63.35549186,10.31605967 63.35540284,10.31620342 63.35533883,10.31619951 63.35532597,10.31619085 63.35532204,10.31620061 63.35531193,10.31620717 63.35530974,10.316201 63.35529636,10.31621381 63.35526475,10.31621002 63.3552588,10.31621365 63.35522321,10.31616211 63.35513875,10.31615644 63.35510352))
